Sack,PassYds,Lost,PassTD,FG30_39,FG40_49,Team,Saf,FGM,RecYds,RushTD,TD_1,Points,Pts Allow,50+,FG50,FG20_29,TD,Week,40-49,FumTD,Rec,RecTD,XPM,RushYds,Made,FGA,Name,_position,0-19,RetTD,_team,FG0_19,Fum Rec,Def 2pt Ret,TwoPt,Opp,XPA,Int,30-39,20-29,Player
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Jude McAtamney,K,,,NYG,0.0,,,,MIN,,,,,Jude McAtamneyK - NYG
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Harrison Mevis,K,,,NYJ,0.0,,,,@NO,,,,,Harrison MevisK - NYJ
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Ben Sauls,K,,,PIT,0.0,,,,@DET,,,,,Ben SaulsK - PIT
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Charlie Smyth,K,,,NO,0.0,,,,NYJ,,,,,Charlie SmythK - NO
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Anders Carlson,K,,,,0.0,,,,Bye,,,,,Anders CarlsonK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Ryan Coe,K,,,,0.0,,,,Bye,,,,,Ryan CoeK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Zane Gonzalez,K,,,,0.0,,,,Bye,,,,,Zane GonzalezK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Alex Hale,K,,,,0.0,,,,Bye,,,,,Alex HaleK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,John Hoyland,K,,,,0.0,,,,Bye,,,,,John HoylandK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Greg Joseph,K,,,,0.0,,,,Bye,,,,,Greg JosephK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Jonathan Kim,K,,,,0.0,,,,Bye,,,,,Jonathan KimK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Lenny Krieg,K,,,ATL,0.0,,,,@ARI,,,,,Lenny KriegK - ATL
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Mark McNamee,K,,,GB,0.0,,,,@CHI,,,,,Mark McNameeK - GB
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,16,,,,,,,,0.0,Riley Patterson,K,,,,0.0,,,,Bye,,,,,Riley PattersonK
,,,,0.51,0.51,,,2.14,,,,,,,8.74,0.45,,17,,,,,,,,0.0,Brandon Aubrey,K,,,DAL,0.39,,,,@WAS,,,,,Brandon AubreyK - DAL
,,,,0.51,0.34,,,2.19,,,,,,,8.15,0.51,,17,,,,,,,,0.06,Cameron Dicker,K,,,LAC,0.34,,,,HOU,,,,,Cameron DickerK - LAC
,,,,0.45,0.34,,,2.64,,,,,,,7.88,0.45,,17,,,,,,,,0.0,Jake Bates,K,,,DET,0.28,,,,@MIN,,,,,Jake BatesK - DET
,,,,0.39,0.34,,,2.42,,,,,,,7.84,0.45,,17,,,,,,,,0.06,Harrison Butker,K,,,KC,0.34,,,,DEN,,,,,Harrison ButkerK - KC
,,,,0.45,0.34,,,2.08,,,,,,,7.83,0.51,,17,,,,,,,,0.0,Ka'imi Fairbairn,K,,,HOU,0.39,,,,@LAC,,,,,Ka'imi FairbairnK - HOU
,,,,0.45,0.34,,,2.36,,,,,,,7.78,0.45,,17,,,,,,,,0.0,Chase McLaughlin,K,,,TB,0.34,,,,@MIA,,,,,Chase McLaughlinK - TB
,,,,0.45,0.34,,,1.91,,,,,,,7.66,0.51,,17,,,,,,,,0.0,Chris Boswell,K,,,PIT,0.39,,,,@CLE,,,,,Chris BoswellK - PIT
,,,,0.51,0.23,,,2.53,,,,,,,7.58,0.51,,17,,,,,,,,0.0,Tyler Loop,K,,,BAL,0.28,,,,@GB,,,,,Tyler LoopK - BALView News
,,,,0.45,0.23,,,2.7,,,,,,,7.57,0.45,,17,,,,,,,,0.0,Tyler Bass,K,,,BUFQ,0.34,,,,PHI,,,,,Tyler BassK - BUFQ
,,,,0.39,0.28,,,2.48,,,,,,,7.57,0.45,,17,,,,,,,,0.0,Matt Gay,K,,,WAS,0.39,,,,DAL,,,,,Matt GayK - WAS
,,,,0.45,0.39,,,1.91,,,,,,,7.55,0.39,,17,,,,,,,,0.0,Daniel Carlson,K,,,LV,0.39,,,,NYG,,,,,Daniel CarlsonK - LV
,,,,0.45,0.28,,,2.42,,,,,,,7.54,0.45,,17,,,,,,,,0.0,Evan McPherson,K,,,CIN,0.34,,,,ARI,,,,,Evan McPhersonK - CIN
,,,,0.45,0.34,,,2.08,,,,,,,7.5,0.45,,17,,,,,,,,0.0,Will Reichard,K,,,MIN,0.34,,,,DET,,,,,Will ReichardK - MIN
,,,,0.39,0.34,,,2.03,,,,,,,7.42,0.45,,17,,,,,,,,0.0,Wil Lutz,K,,,DEN,0.39,,,,@KC,,,,,Wil LutzK - DEN
,,,,0.45,0.23,,,2.36,,,,,,,7.38,0.45,,17,,,,,,,,0.0,Jake Elliott,K,,,PHI,0.39,,,,@BUF,,,,,Jake ElliottK - PHI
,,,,0.45,0.28,,,2.03,,,,,,,7.3,0.45,,17,,,,,,,,0.0,Brandon McManus,K,,,GB,0.39,,,,BAL,,,,,Brandon McManusK - GB
,,,,0.45,0.34,,,1.86,,,,,,,7.28,0.45,,17,,,,,,,,0.0,Younghoe Koo,K,,,ATL,0.34,,,,LAR,,,,,Younghoe KooK - ATL
,,,,0.45,0.28,,,1.91,,,,,,,7.18,0.45,,17,,,,,,,,0.0,Joshua Karty,K,,,LAR,0.39,,,,@ATL,,,,,Joshua KartyK - LAR
,,,,0.39,0.28,,,2.08,,,,,,,7.17,0.45,,17,,,,,,,,0.0,Cam Little,K,,,JAX,0.39,,,,@IND,,,,,Cam LittleK - JAX
,,,,0.45,0.23,,,2.36,,,,,,,7.08,0.51,,17,,,,,,,,0.0,Jake Moody,K,,,SF,0.23,,,,CHI,,,,,Jake MoodyK - SFView News
,,,,0.45,0.23,,,2.03,,,,,,,7.05,0.45,,17,,,,,,,,0.0,Jason Sanders,K,,,MIA,0.39,,,,TB,,,,,Jason SandersK - MIA
,,,,0.45,0.28,,,1.91,,,,,,,7.03,0.45,,17,,,,,,,,0.0,Chad Ryland,K,,,ARI,0.34,,,,@CIN,,,,,Chad RylandK - ARI
,,,,0.51,0.23,,,1.74,,,,,,,6.94,0.45,,17,,,,,,,,0.0,Cairo Santos,K,,,CHI,0.39,,,,@SF,,,,,Cairo SantosK - CHI
,,,,0.45,0.23,,,1.86,,,,,,,6.88,0.45,,17,,,,,,,,0.0,Jason Myers,K,,,SEA,0.39,,,,@CAR,,,,,Jason MyersK - SEA
,,,,0.39,0.28,,,1.74,,,,,,,6.68,0.45,,17,,,,,,,,0.0,Blake Grupe,K,,,NO,0.34,,,,@TEN,,,,,Blake GrupeK - NO
,,,,0.39,0.28,,,1.74,,,,,,,6.68,0.45,,17,,,,,,,,0.0,Blake Grupe,K,,,NO,0.34,,,,@TEN,,,,,Blake GrupeK - NO
,,,,0.51,0.17,,,1.86,,,,,,,6.61,0.51,,17,,,,,,,,0.0,Spencer Shrader,K,,,IND,0.28,,,,JAX,,,,,Spencer ShraderK - INDView News
,,,,0.45,0.17,,,1.8,,,,,,,6.55,0.51,,17,,,,,,,,0.0,Matthew Wright,K,,,CAR,0.34,,,,SEA,,,,,Matthew WrightK - CAR
,,,,0.45,0.17,,,1.97,,,,,,,6.54,0.45,,17,,,,,,,,0.0,Andy Borregales,K,,,NE,0.34,,,,@NYJ,,,,,Andy BorregalesK - NE
,,,,0.39,0.28,,,1.63,,,,,,,6.39,0.39,,17,,,,,,,,0.0,Joey Slye,K,,,TEN,0.34,,,,NO,,,,,Joey SlyeK - TEN
,,,,0.39,0.23,,,1.63,,,,,,,6.32,0.45,,17,,,,,,,,0.0,Graham Gano,K,,,NYG,0.34,,,,@LV,,,,,Graham GanoK - NYG
,,,,0.39,0.23,,,1.52,,,,,,,6.21,0.45,,17,,,,,,,,0.0,Dustin Hopkins,K,,,CLE,0.34,,,,PIT,,,,,Dustin HopkinsK - CLEView News
,,,,0.07,0.07,,,0.47,,,,,,,1.63,0.13,,17,,,,,,,,0.0,John Parker Romo,K,,,NE,0.07,,,,@NYJ,,,,,John Parker RomoK - NE
,,,,0.05,0.05,,,0.2,,,,,,,0.9,0.05,,17,,,,,,,,0.0,Ryan Fitzgerald,K,,,CAR,0.05,,,,SEA,,,,,Ryan FitzgeraldK - CAR
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Caden Davis,K,,,BUF,0.0,,,,PHI,,,,,Caden DavisK - BUF
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Nick Folk,K,,,NYJ,0.0,,,,NE,,,,,Nick FolkK - NYJ
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Jude McAtamney,K,,,NYG,0.0,,,,@LV,,,,,Jude McAtamneyK - NYG
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Harrison Mevis,K,,,NYJ,0.0,,,,NE,,,,,Harrison MevisK - NYJ
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Ben Sauls,K,,,PIT,0.0,,,,@CLE,,,,,Ben SaulsK - PIT
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Charlie Smyth,K,,,NO,0.0,,,,@TEN,,,,,Charlie SmythK - NO
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Anders Carlson,K,,,,0.0,,,,Bye,,,,,Anders CarlsonK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Ryan Coe,K,,,,0.0,,,,Bye,,,,,Ryan CoeK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Zane Gonzalez,K,,,,0.0,,,,Bye,,,,,Zane GonzalezK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Alex Hale,K,,,,0.0,,,,Bye,,,,,Alex HaleK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,John Hoyland,K,,,,0.0,,,,Bye,,,,,John HoylandK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Greg Joseph,K,,,,0.0,,,,Bye,,,,,Greg JosephK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Jonathan Kim,K,,,,0.0,,,,Bye,,,,,Jonathan KimK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Lenny Krieg,K,,,ATL,0.0,,,,LAR,,,,,Lenny KriegK - ATL
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Mark McNamee,K,,,GB,0.0,,,,BAL,,,,,Mark McNameeK - GB
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,17,,,,,,,,0.0,Riley Patterson,K,,,,0.0,,,,Bye,,,,,Riley PattersonK
,,,,0.51,0.51,,,2.14,,,,,,,8.74,0.45,,18,,,,,,,,0.0,Brandon Aubrey,K,,,DAL,0.39,,,,@NYG,,,,,Brandon AubreyK - DAL
,,,,0.51,0.34,,,2.19,,,,,,,8.15,0.51,,18,,,,,,,,0.06,Cameron Dicker,K,,,LAC,0.34,,,,@DEN,,,,,Cameron DickerK - LAC
,,,,0.45,0.34,,,2.64,,,,,,,7.88,0.45,,18,,,,,,,,0.0,Jake Bates,K,,,DET,0.28,,,,@CHI,,,,,Jake BatesK - DET
,,,,0.39,0.34,,,2.42,,,,,,,7.84,0.45,,18,,,,,,,,0.06,Harrison Butker,K,,,KC,0.34,,,,@LV,,,,,Harrison ButkerK - KC
,,,,0.45,0.34,,,2.08,,,,,,,7.83,0.51,,18,,,,,,,,0.0,Ka'imi Fairbairn,K,,,HOU,0.39,,,,IND,,,,,Ka'imi FairbairnK - HOU
,,,,0.45,0.34,,,2.36,,,,,,,7.78,0.45,,18,,,,,,,,0.0,Chase McLaughlin,K,,,TB,0.34,,,,CAR,,,,,Chase McLaughlinK - TB
,,,,0.45,0.34,,,1.91,,,,,,,7.66,0.51,,18,,,,,,,,0.0,Chris Boswell,K,,,PIT,0.39,,,,BAL,,,,,Chris BoswellK - PIT
,,,,0.51,0.23,,,2.53,,,,,,,7.58,0.51,,18,,,,,,,,0.0,Tyler Loop,K,,,BAL,0.28,,,,@PIT,,,,,Tyler LoopK - BALView News
,,,,0.45,0.23,,,2.7,,,,,,,7.57,0.45,,18,,,,,,,,0.0,Tyler Bass,K,,,BUFQ,0.34,,,,NYJ,,,,,Tyler BassK - BUFQ
,,,,0.39,0.28,,,2.48,,,,,,,7.57,0.45,,18,,,,,,,,0.0,Matt Gay,K,,,WAS,0.39,,,,@PHI,,,,,Matt GayK - WAS
,,,,0.45,0.39,,,1.91,,,,,,,7.55,0.39,,18,,,,,,,,0.0,Daniel Carlson,K,,,LV,0.39,,,,KC,,,,,Daniel CarlsonK - LV
,,,,0.45,0.28,,,2.42,,,,,,,7.54,0.45,,18,,,,,,,,0.0,Evan McPherson,K,,,CIN,0.34,,,,CLE,,,,,Evan McPhersonK - CIN
,,,,0.45,0.34,,,2.08,,,,,,,7.5,0.45,,18,,,,,,,,0.0,Will Reichard,K,,,MIN,0.34,,,,GB,,,,,Will ReichardK - MIN
,,,,0.39,0.34,,,2.03,,,,,,,7.42,0.45,,18,,,,,,,,0.0,Wil Lutz,K,,,DEN,0.39,,,,LAC,,,,,Wil LutzK - DEN
,,,,0.45,0.23,,,2.36,,,,,,,7.38,0.45,,18,,,,,,,,0.0,Jake Elliott,K,,,PHI,0.39,,,,WAS,,,,,Jake ElliottK - PHI
,,,,0.45,0.28,,,2.03,,,,,,,7.3,0.45,,18,,,,,,,,0.0,Brandon McManus,K,,,GB,0.39,,,,@MIN,,,,,Brandon McManusK - GB
,,,,0.45,0.34,,,1.86,,,,,,,7.28,0.45,,18,,,,,,,,0.0,Younghoe Koo,K,,,ATL,0.34,,,,NO,,,,,Younghoe KooK - ATL
,,,,0.45,0.28,,,1.91,,,,,,,7.18,0.45,,18,,,,,,,,0.0,Joshua Karty,K,,,LAR,0.39,,,,ARI,,,,,Joshua KartyK - LAR
,,,,0.39,0.28,,,2.08,,,,,,,7.17,0.45,,18,,,,,,,,0.0,Cam Little,K,,,JAX,0.39,,,,TEN,,,,,Cam LittleK - JAX
,,,,0.45,0.23,,,2.36,,,,,,,7.08,0.51,,18,,,,,,,,0.0,Jake Moody,K,,,SF,0.23,,,,SEA,,,,,Jake MoodyK - SFView News
,,,,0.45,0.23,,,2.03,,,,,,,7.05,0.45,,18,,,,,,,,0.0,Jason Sanders,K,,,MIA,0.39,,,,@NE,,,,,Jason SandersK - MIA
,,,,0.45,0.28,,,1.91,,,,,,,7.03,0.45,,18,,,,,,,,0.0,Chad Ryland,K,,,ARI,0.34,,,,@LAR,,,,,Chad RylandK - ARI
,,,,0.51,0.23,,,1.74,,,,,,,6.94,0.45,,18,,,,,,,,0.0,Cairo Santos,K,,,CHI,0.39,,,,DET,,,,,Cairo SantosK - CHI
,,,,0.45,0.23,,,1.86,,,,,,,6.88,0.45,,18,,,,,,,,0.0,Jason Myers,K,,,SEA,0.39,,,,@SF,,,,,Jason MyersK - SEA
,,,,0.39,0.28,,,1.74,,,,,,,6.68,0.45,,18,,,,,,,,0.0,Blake Grupe,K,,,NO,0.34,,,,@ATL,,,,,Blake GrupeK - NO
,,,,0.39,0.28,,,1.74,,,,,,,6.68,0.45,,18,,,,,,,,0.0,Blake Grupe,K,,,NO,0.34,,,,@ATL,,,,,Blake GrupeK - NO
,,,,0.51,0.17,,,1.86,,,,,,,6.61,0.51,,18,,,,,,,,0.0,Spencer Shrader,K,,,IND,0.28,,,,@HOU,,,,,Spencer ShraderK - INDView News
,,,,0.45,0.17,,,1.8,,,,,,,6.55,0.51,,18,,,,,,,,0.0,Matthew Wright,K,,,CAR,0.34,,,,@TB,,,,,Matthew WrightK - CAR
,,,,0.45,0.17,,,1.97,,,,,,,6.54,0.45,,18,,,,,,,,0.0,Andy Borregales,K,,,NE,0.34,,,,MIA,,,,,Andy BorregalesK - NE
,,,,0.39,0.28,,,1.63,,,,,,,6.39,0.39,,18,,,,,,,,0.0,Joey Slye,K,,,TEN,0.34,,,,@JAX,,,,,Joey SlyeK - TEN
,,,,0.39,0.23,,,1.63,,,,,,,6.32,0.45,,18,,,,,,,,0.0,Graham Gano,K,,,NYG,0.34,,,,DAL,,,,,Graham GanoK - NYG
,,,,0.39,0.23,,,1.52,,,,,,,6.21,0.45,,18,,,,,,,,0.0,Dustin Hopkins,K,,,CLE,0.34,,,,@CIN,,,,,Dustin HopkinsK - CLEView News
,,,,0.07,0.07,,,0.47,,,,,,,1.63,0.13,,18,,,,,,,,0.0,John Parker Romo,K,,,NE,0.07,,,,MIA,,,,,John Parker RomoK - NE
,,,,0.05,0.05,,,0.2,,,,,,,0.9,0.05,,18,,,,,,,,0.0,Ryan Fitzgerald,K,,,CAR,0.05,,,,@TB,,,,,Ryan FitzgeraldK - CAR
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Caden Davis,K,,,BUF,0.0,,,,NYJ,,,,,Caden DavisK - BUF
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Nick Folk,K,,,NYJ,0.0,,,,@BUF,,,,,Nick FolkK - NYJ
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Jude McAtamney,K,,,NYG,0.0,,,,DAL,,,,,Jude McAtamneyK - NYG
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Harrison Mevis,K,,,NYJ,0.0,,,,@BUF,,,,,Harrison MevisK - NYJ
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Ben Sauls,K,,,PIT,0.0,,,,BAL,,,,,Ben SaulsK - PIT
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Charlie Smyth,K,,,NO,0.0,,,,@ATL,,,,,Charlie SmythK - NO
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Anders Carlson,K,,,,0.0,,,,Bye,,,,,Anders CarlsonK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Ryan Coe,K,,,,0.0,,,,Bye,,,,,Ryan CoeK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Zane Gonzalez,K,,,,0.0,,,,Bye,,,,,Zane GonzalezK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Alex Hale,K,,,,0.0,,,,Bye,,,,,Alex HaleK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,John Hoyland,K,,,,0.0,,,,Bye,,,,,John HoylandK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Greg Joseph,K,,,,0.0,,,,Bye,,,,,Greg JosephK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Jonathan Kim,K,,,,0.0,,,,Bye,,,,,Jonathan KimK
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Lenny Krieg,K,,,ATL,0.0,,,,NO,,,,,Lenny KriegK - ATL
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Mark McNamee,K,,,GB,0.0,,,,@MIN,,,,,Mark McNameeK - GB
,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,18,,,,,,,,0.0,Riley Patterson,K,,,,0.0,,,,Bye,,,,,Riley PattersonK
2.93,,,,,,Denver BroncosDEF,0.06,,,,0.0,7.25,17.0,,,,0.19,1,,,,,,,,,Denver Broncos,,,,DEF,,0.64,0.0,,TEN,,0.89,,,
2.74,,,,,,Pittsburgh SteelersDEF,0.06,,,,0.0,6.8,17.75,,,,0.18,1,,,,,,,,,Pittsburgh Steelers,,,,DEF,,0.6,0.0,,@NYJ,,0.83,,,
2.63,,,,,,Philadelphia EaglesDEF,0.06,,,,0.0,6.75,19.75,,,,0.18,1,,,,,,,,,Philadelphia Eagles,,,,DEF,,0.59,0.0,,DAL,,0.87,,,
2.78,,,,,,Cincinnati BengalsDEF,0.0,,,,0.0,6.56,19.5,,,,0.14,1,,,,,,,,,Cincinnati Bengals,,,,DEF,,0.59,0.0,,@CLE,,0.88,,,
2.46,,,,,,Kansas City ChiefsDEF,0.06,,,,0.0,6.22,21.5,,,,0.17,1,,,,,,,,,Kansas City Chiefs,,,,DEF,,0.57,0.0,,@LAC,,0.74,,,
2.46,,,,,,Minnesota VikingsDEF,0.05,,,,0.0,6.16,22.5,,,,0.16,1,,,,,,,,,Minnesota Vikings,,,,DEF,,0.55,0.0,,@CHI,,0.77,,,
2.65,,,,,,Arizona CardinalsDEF,0.0,,,,0.0,6.13,18.25,,,,0.14,1,,,,,,,,,Arizona Cardinals,,,,DEF,,0.53,0.0,,@NO,,0.79,,,
2.76,,,,,,New England PatriotsDEF,0.0,,,,0.0,6.02,19.5,,,,0.07,1,,,,,,,,,New England Patriots,,,,DEF,,0.57,0.0,,LV,,0.85,,,
2.62,,,,,,Washington CommandersDEF,0.0,,,,0.0,5.96,19.25,,,,0.12,1,,,,,,,,,Washington Commanders,,,,DEF,,0.56,0.0,,NYG,,0.75,,,
2.76,,,,,,Jacksonville JaguarsDEF,0.0,,,,0.0,5.96,22.0,,,,0.07,1,,,,,,,,,Jacksonville Jaguars,,,,DEF,,0.59,0.0,,CAR,,0.8,,,
2.39,,,,,,Houston TexansDEF,0.05,,,,0.0,5.95,24.25,,,,0.16,1,,,,,,,,,Houston Texans,,,,DEF,,0.52,0.0,,@LAR,,0.73,,,
2.6,,,,,,Los Angeles RamsDEF,0.0,,,,0.0,5.84,21.25,,,,0.12,1,,,,,,,,,Los Angeles Rams,,,,DEF,,0.54,0.0,,HOU,,0.72,,,
2.31,,,,,,Detroit LionsDEF,0.05,,,,0.0,5.81,25.75,,,,0.16,1,,,,,,,,,Detroit Lions,,,,DEF,,0.53,0.0,,@GB,,0.69,,,
2.53,,,,,,Chicago BearsDEF,0.0,,,,0.0,5.79,21.5,,,,0.12,1,,,,,,,,,Chicago Bears,,,,DEF,,0.51,0.0,,MIN,,0.76,,,
2.5,,,,,,San Francisco 49ersDEF,0.0,,,,0.0,5.74,22.0,,,,0.12,1,,,,,,,,,San Francisco 49ers,,,,DEF,,0.54,0.0,,@SEA,,0.72,,,
2.52,,,,,,Tampa Bay BuccaneersDEF,0.0,,,,0.0,5.7,23.25,,,,0.12,1,,,,,,,,,Tampa Bay Buccaneers,,,,DEF,,0.49,0.0,,@ATL,,0.74,,,
2.42,,,,,,Green Bay PackersDEF,0.0,,,,0.0,5.68,23.75,,,,0.12,1,,,,,,,,,Green Bay Packers,,,,DEF,,0.52,0.0,,DET,,0.75,,,
2.47,,,,,,Miami DolphinsDEF,0.0,,,,0.0,5.67,22.75,,,,0.12,1,,,,,,,,,Miami Dolphins,,,,DEF,,0.53,0.0,,@IND,,0.71,,,
2.21,,,,,,Baltimore RavensDEF,0.05,,,,0.0,5.67,26.75,,,,0.15,1,,,,,,,,,Baltimore Ravens,,,,DEF,,0.49,0.0,,@BUF,,0.74,,,
2.24,,,,,,New York JetsDEF,0.0,,,,0.06,5.66,20.75,,,,0.12,1,,,,,,,,,New York Jets,,,,DEF,,0.47,0.0,,PIT,,0.7,,,
2.26,,,,,,Buffalo BillsDEF,0.05,,,,0.0,5.58,25.25,,,,0.15,1,,,,,,,,,Buffalo Bills,,,,DEF,,0.5,0.0,,BAL,,0.66,,,
2.38,,,,,,Seattle SeahawksDEF,0.0,,,,0.0,5.54,23.5,,,,0.12,1,,,,,,,,,Seattle Seahawks,,,,DEF,,0.52,0.0,,SF,,0.7,,,
2.5,,,,,,Las Vegas RaidersDEF,0.0,,,,0.0,5.46,22.5,,,,0.08,1,,,,,,,,,Las Vegas Raiders,,,,DEF,,0.55,0.0,,@NE,,0.69,,,
2.35,,,,,,Indianapolis ColtsDEF,0.0,,,,0.0,5.43,22.75,,,,0.12,1,,,,,,,,,Indianapolis Colts,,,,DEF,,0.47,0.0,,MIA,,0.71,,,
2.21,,,,,,Los Angeles ChargersDEF,0.0,,,,0.06,5.37,23.25,,,,0.11,1,,,,,,,,,Los Angeles Chargers,,,,DEF,,0.45,0.0,,KC,,0.62,,,
2.21,,,,,,Los Angeles ChargersDEF,0.0,,,,0.06,5.37,23.25,,,,0.11,1,,,,,,,,,Los Angeles Chargers,,,,DEF,,0.45,0.0,,KC,,0.62,,,
2.11,,,,,,Dallas CowboysDEF,0.0,,,,0.05,5.21,26.75,,,,0.1,1,,,,,,,,,Dallas Cowboys,,,,DEF,,0.45,0.0,,@PHI,,0.65,,,
2.15,,,,,,New York GiantsDEF,0.0,,,,0.0,5.03,26.25,,,,0.11,1,,,,,,,,,New York Giants,,,,DEF,,0.5,0.0,,@WAS,,0.61,,,
2.23,,,,,,Cleveland BrownsDEF,0.0,,,,0.0,5.01,25.25,,,,0.11,1,,,,,,,,,Cleveland Browns,,,,DEF,,0.45,0.0,,CIN,,0.61,,,
2.15,,,,,,New Orleans SaintsDEF,0.0,,,,0.06,4.99,24.25,,,,0.06,1,,,,,,,,,New Orleans Saints,,,,DEF,,0.47,0.0,,ARI,,0.59,,,
2.25,,,,,,Atlanta FalconsDEF,0.0,,,,0.0,4.85,25.25,,,,0.06,1,,,,,,,,,Atlanta Falcons,,,,DEF,,0.47,0.0,,TB,,0.65,,,
2.09,,,,,,Carolina PanthersDEF,0.0,,,,0.0,4.53,24.5,,,,0.06,1,,,,,,,,,Carolina Panthers,,,,DEF,,0.46,0.0,,@JAX,,0.58,,,
1.81,,,,,,Tennessee TitansDEF,0.0,,,,0.0,3.81,24.75,,,,0.05,1,,,,,,,,,Tennessee Titans,,,,DEF,,0.37,0.0,,@DEN,,0.48,,,
2.65,,,,,,Denver BroncosDEF,0.06,,,,0.06,7.03,22.75,,,,0.18,2,,,,,,,,,Denver Broncos,,,,DEF,,0.59,0.0,,@IND,,0.82,,,
2.78,,,,,,Buffalo BillsDEF,0.06,,,,0.0,6.88,22.75,,,,0.19,2,,,,,,,,,Buffalo Bills,,,,DEF,,0.62,0.0,,@NYJ,,0.8,,,
2.65,,,,,,Baltimore RavensDEF,0.06,,,,0.0,6.67,22.75,,,,0.18,2,,,,,,,,,Baltimore Ravens,,,,DEF,,0.59,0.0,,CLE,,0.82,,,
2.65,,,,,,Minnesota VikingsDEF,0.06,,,,0.0,6.67,22.75,,,,0.18,2,,,,,,,,,Minnesota Vikings,,,,DEF,,0.59,0.0,,ATL,,0.82,,,
2.65,,,,,,Pittsburgh SteelersDEF,0.06,,,,0.0,6.55,22.75,,,,0.18,2,,,,,,,,,Pittsburgh Steelers,,,,DEF,,0.59,0.0,,SEA,,0.76,,,
